Valuation Date,Symbology,Ticker,Field Name,Value
2018-09-28,OG-Ticker,EUR006M CMPL Index,MarketValue,-0.00268
2018-09-28,OG-Ticker,EUR009M CMPL Index,MarketValue,-0.00208
2018-09-28,OG-Ticker,EUR012M CMPL Index,MarketValue,-0.00159
2018-09-28,OG-Ticker,EURAUD BGN Curncy,MarketValue,0.0160689
2018-09-28,OG-Ticker,EURAUD CMPL Curncy,MarketValue,0.0160529
2018-09-28,OG-Ticker,EURBRL BGN Curncy,MarketValue,0.047013
2018-09-28,OG-Ticker,EURBRL CMPL Curncy,MarketValue,0.046691
2018-09-28,OG-Ticker,EURCAD BGN Curncy,MarketValue,0.0149786
2018-09-28,OG-Ticker,EURCAD CMPL Curncy,MarketValue,0.0150271
2018-09-28,OG-Ticker,EURCHF BGN Curncy,MarketValue,0.011398
2018-09-28,OG-Ticker,EURCHF CMPL Curncy,MarketValue,0.0113388
2018-09-28,OG-Ticker,EURCLP CMPL Curncy,MarketValue,7.6397
2018-09-28,OG-Ticker,EURCLP CMPN Curncy,MarketValue,7.6332
2018-09-28,OG-Ticker,EURCNY CMPL Curncy,MarketValue,0.079777
2018-09-28,OG-Ticker,EURCNY CMPN Curncy,MarketValue,0.079711
2018-09-28,OG-Ticker,EURCOP BGN Curncy,MarketValue,34.45
2018-09-28,OG-Ticker,EURCOP CMPL Curncy,MarketValue,34.4487
2018-09-28,OG-Ticker,EURCRC CMPL Curncy,MarketValue,6.7793
2018-09-28,OG-Ticker,EURCRC CMPN Curncy,MarketValue,6.7608
2018-09-28,OG-Ticker,EURDKK BGN Curncy,MarketValue,0.074574
2018-09-28,OG-Ticker,EURDKK CMPL Curncy,MarketValue,0.074572
2018-09-28,OG-Ticker,EURGBP BGN Curncy,MarketValue,0.0089037
2018-09-28,OG-Ticker,EURGBP CMPL Curncy,MarketValue,0.008905
2018-09-28,OG-Ticker,EURGTQ CMPL Curncy,MarketValue,0.089449
2018-09-28,OG-Ticker,EURGTQ CMPN Curncy,MarketValue,0.089384
2018-09-28,OG-Ticker,EURHKD BGN Curncy,MarketValue,0.090855
2018-09-28,OG-Ticker,EURHKD CMPL Curncy,MarketValue,0.090888
2018-09-28,OG-Ticker,EURJPY BGN Curncy,MarketValue,1.3193
2018-09-28,OG-Ticker,EURJPY CMPL Curncy,MarketValue,1.3181
2018-09-28,OG-Ticker,EURMXN BGN Curncy,MarketValue,0.217204
2018-09-28,OG-Ticker,EURMXN CMPL Curncy,MarketValue,0.217354
2018-09-28,OG-Ticker,EURMYR CMPL Curncy,MarketValue,0.04806
2018-09-28,OG-Ticker,EURMYR CMPN Curncy,MarketValue,0.048025
2018-09-28,OG-Ticker,EURNOK BGN Curncy,MarketValue,0.094543
2018-09-28,OG-Ticker,EURNOK CMPL Curncy,MarketValue,0.094519
2018-09-28,OG-Ticker,EURNZD BGN Curncy,MarketValue,0.017524
2018-09-28,OG-Ticker,EURNZD CMPL Curncy,MarketValue,0.017509
2018-09-28,OG-Ticker,EURPEN BGN Curncy,MarketValue,0.038356
2018-09-28,OG-Ticker,EURPEN CMPL Curncy,MarketValue,0.038323
2018-09-28,OG-Ticker,EURSEK BGN Curncy,MarketValue,0.10316
2018-09-28,OG-Ticker,EURSEK CMPL Curncy,MarketValue,0.103116
