Id,Strata Trade Type,Id Scheme,Trade Date,Start Date,End Date,Convention,Buy Sell,Notional,Fixed Rate,Price,PV,Quantity
CCPI14013118,Swap,OG,2020-05-27,2021-06-01,2027-06-01,EUR-FIXED-1Y-EURIBOR-6M,Buy,-2.75e+08,-0.1988,101.888822125,-1974363.56999999,1
CCPI14013119,Swap,OG,2020-05-27,2021-06-01,2025-06-02,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.5e+08,-0.2603,101.320280788,-695776.659999996,1
CCPI14013122,Swap,OG,2020-05-27,2021-06-11,2040-06-11,EUR-FIXED-1Y-EURIBOR-6M,Sell,8e+07,1.7,136.166119752,26987613.59,1
CCPI14013124,Swap,OG,2020-05-26,2021-06-15,2035-06-15,EUR-FIXED-1Y-EURIBOR-6M,Sell,5e+07,1.75,129.210766294,13588165.64,1
CCPI14013125,Swap,OG,2020-05-26,2021-06-17,2035-06-18,EUR-FIXED-1Y-EURIBOR-6M,Sell,5.5e+07,1.59,126.765464197,13607567.57,1
CCPI14013126,Swap,OG,2020-05-26,2021-06-14,2030-06-12,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.3e+07,1.635,120.227883655,13619666.15,1
CCPI14013216,Swap,OG,2020-06-18,2021-06-23,2030-06-24,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.35e+08,-0.1438,102.07769991,-705430.549999982,1
IR211311_1,Swap,OG,2018-03-08,2018-03-08,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-5331309.16,2.5,132.124532865,-1500695.21,1
IR211311_10,Swap,OG,2018-09-07,2018-09-07,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-1187712.09,2.5,132.117837864,-334254.03,1
IR211311_11,Swap,OG,2018-09-24,2018-09-24,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-3875692.09,2.5,132.117837864,-1090723.7,1
IR211311_12,Swap,OG,2019-01-04,2019-01-04,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-2027147.7,2.5,132.117837864,-570493.73,1
IR211311_13,Swap,OG,2019-01-10,2019-01-10,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-4134666.9,2.5,132.117837864,-1163606.15,1
IR211311_14,Swap,OG,2019-03-27,2019-03-27,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-4402571.89,2.5,132.117837864,-1239001.81,1
IR211311_15,Swap,OG,2019-04-12,2019-04-12,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-4554384.71,2.5,132.117837864,-1281726.01,1
IR211311_2,Swap,OG,2018-03-16,2018-03-16,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-5554563.31,2.5,132.124532865,-1563538.39,1
IR211311_3,Swap,OG,2018-03-23,2018-03-23,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-4215038.4,2.5,132.131227854,-1186733.74,1
IR211311_4,Swap,OG,2018-03-23,2018-03-23,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-6965529.56,2.5,132.131227854,-1961127.8,1
IR211311_5,Swap,OG,2018-03-27,2018-03-27,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-2000357.21,2.5,132.117837864,-562954.17,1
IR211311_6,Swap,OG,2018-03-29,2018-03-29,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-6304697.27,2.5,132.117837864,-1774310.9,1
IR211311_7,Swap,OG,2018-04-25,2018-04-25,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-214323.99,2.5,132.117837864,-60316.52,1
IR211311_8,Swap,OG,2018-05-24,2018-05-24,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-6947669.23,2.5,132.117837864,-1955260.46,1
IR211311_9,Swap,OG,2018-08-13,2018-08-13,2038-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-4875870.69,2.5,132.117837864,-1372200.79,1
IR211343_3,Swap,OG,2018-12-06,2018-12-06,2025-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-39158778.35,2,109.077345033,-3133948.89,1
IR211343_4,Swap,OG,2019-01-14,2019-01-14,2025-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-10064297.2,2,109.077345033,-805464.17,1
IR211343_5,Swap,OG,2019-01-17,2019-01-17,2025-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-9948205.04,2,109.088009054,-797104.200000001,1
IR211344,Swap,OG,2018-03-07,2018-03-07,2028-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-8948026.43,2.25,115.180676691,-1199445.61,1
IR211344_1,Swap,OG,2018-03-08,2018-03-08,2028-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-6126093.95,2.25,115.180676691,-821177.34,1
IR211345_1,Swap,OG,2018-03-08,2018-03-08,2048-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-7671012.68,2.5,146.639033283,-3122962.35,1
IR211345_3,Swap,OG,2019-04-08,2019-04-08,2048-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-1589569.57,2.5,146.632367154,-647037.31,1
IR211360_16,Swap,OG,2018-12-24,2018-12-24,2023-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-11546704.77,2,105.442552275,-556628.310000001,1
IR211360_17,Swap,OG,2019-02-11,2019-02-11,2023-03-21,USD-FIXED-6M-LIBOR-3M,Buy,-18949812.47,2,105.442552275,-913507.550000001,1
IR211378_1,Swap,OG,2018-03-12,2018-03-12,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-16377924.63,2.5,146.745478277,-6675790.36,1
IR211378_10,Swap,OG,2018-04-25,2018-04-25,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-7412037.86,2.5,146.73881204,-3020937.88,1
IR211378_11,Swap,OG,2018-05-04,2018-05-04,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-4840150.03,2.5,146.73881204,-1972708.83,1
IR211378_12,Swap,OG,2018-05-21,2018-05-21,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-1821753.88,2.5,146.73881204,-742495.58,1
IR211378_13,Swap,OG,2018-06-04,2018-06-04,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-1098410.43,2.5,146.73881204,-447681.16,1
IR211378_14,Swap,OG,2018-06-18,2018-06-18,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-509019.47,2.5,146.73881204,-207462,1
IR211378_16,Swap,OG,2018-08-13,2018-08-13,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-2312913.02,2.5,146.73881204,-942678.2,1
IR211378_17,Swap,OG,2019-03-07,2019-03-07,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-464368.64,2.5,146.738810121,-189264.17,1
IR211378_2,Swap,OG,2018-03-12,2018-03-12,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-4715127.7,2.5,146.745478277,-1921928.73,1
IR211378_3,Swap,OG,2018-03-14,2018-03-14,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-3143418.47,2.5,146.745478277,-1281285.83,1
IR211378_4,Swap,OG,2018-03-16,2018-03-16,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-2813002.32,2.5,146.745478277,-1146605.21,1
IR211378_5,Swap,OG,2018-03-23,2018-03-23,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-776924.45,2.5,146.752144511,-316710.36,1
IR211378_6,Swap,OG,2018-03-23,2018-03-23,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-2973745.31,2.5,146.752144511,-1212236.19,1
IR211378_7,Swap,OG,2018-03-28,2018-03-28,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-2000357.21,2.5,146.73881204,-815289.26,1
IR211378_8,Swap,OG,2018-03-29,2018-03-29,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-1160921.59,2.5,146.73881204,-473158.95,1
IR211378_9,Swap,OG,2018-03-21,2018-03-21,2048-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-946597.61,2.5,146.73881204,-385806.53,1
IR211379,Swap,OG,2018-03-09,2018-03-09,2038-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-142882.66,2.5,132.2323668,-40292.56,1
IR211379_1,Swap,OG,2018-03-12,2018-03-12,2038-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-34398999.82,2.5,132.2323668,-9700432.66999999,1
IR211379_2,Swap,OG,2018-03-12,2018-03-12,2038-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-3384532.95,2.5,132.2323668,-954429.9,1
IR211379_3,Swap,OG,2018-03-21,2018-03-21,2038-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-1303804.25,2.5,132.225671709,-367620.88,1
IR211379_5,Swap,OG,2019-01-22,2019-01-22,2038-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-5152705.84,2.5,132.225671709,-1452857.83,1
IR211380_10,Swap,OG,2018-04-26,2018-04-26,2028-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-1232362.92,2.25,115.290618379,-165815.43,1
IR211380_11,Swap,OG,2018-05-08,2018-05-08,2028-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-1857474.55,2.25,115.290618379,-249924.71,1
IR211380_12,Swap,OG,2018-05-24,2018-05-24,2028-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-3920342.92,2.25,115.290618379,-527485.34,1
IR211380_13,Swap,OG,2018-06-18,2018-06-18,2028-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-1062689.77,2.25,115.290618379,-142985.77,1
IR211380_14,Swap,OG,2018-08-13,2018-08-13,2028-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-6536881.59,2.25,115.290618379,-879542.75,1
IR211380_15,Swap,OG,2018-09-10,2018-09-10,2028-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-4849080.19,2.25,115.290618379,-652447.69,1
IR211380_3,Swap,OG,2018-03-19,2018-03-19,2028-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-4036435.08,2.25,115.302656047,-543353.189999999,1
IR211380_4,Swap,OG,2018-03-19,2018-03-19,2028-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-2625468.83,2.25,115.302656047,-353419.99,1
IR211380_5,Swap,OG,2018-03-20,2018-03-20,2028-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-15163422.04,2.25,115.302656047,-2041180.79,1
IR211380_6,Swap,OG,2018-03-23,2018-03-23,2028-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-4527594.21,2.25,115.302656047,-609469.17,1
IR211380_7,Swap,OG,2018-03-29,2018-03-29,2028-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-4116806.57,2.25,115.290618379,-553919.68,1
IR211380_8,Swap,OG,2018-03-21,2018-03-21,2028-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-11100196.46,2.25,115.290618379,-1493540.47,1
IR211380_9,Swap,OG,2018-04-13,2018-04-13,2028-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-2723700.66,2.25,115.290618379,-366476.13,1
IR211381_14,Swap,OG,2018-06-07,2018-06-07,2021-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-25834970.53,2.5,101.969232183,-447718.309999999,1
IR211381_15,Swap,OG,2018-06-11,2018-06-11,2021-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-14600821.58,2.5,101.969232183,-253031.26,1
IR211381_16,Swap,OG,2018-06-12,2018-06-12,2021-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-12430791.21,2.5,101.969232183,-215424.779999999,1
IR211381_17,Swap,OG,2018-06-22,2018-06-22,2021-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-15217003.04,2.5,101.969232183,-263709.640000001,1
IR211381_18,Swap,OG,2018-10-10,2018-10-10,2021-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-25754599.04,2.5,101.969232183,-446325.48,1
IR211381_19,Swap,OG,2018-10-12,2018-10-12,2021-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-44775852.83,2.5,101.969232183,-775962.540000007,1
IR211381_20,Swap,OG,2018-11-02,2018-11-02,2021-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-6027862.12,2.5,101.969232183,-104462.45,1
IR211381_21,Swap,OG,2018-11-19,2018-11-19,2021-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-30871584.21,2.5,101.969232183,-535002.5,1
IR211381_22,Swap,OG,2018-12-27,2018-12-27,2021-04-20,USD-FIXED-6M-LIBOR-3M,Buy,-39310591.18,2.5,101.969232183,-681249.920000002,1
IR211392_18,Swap,OG,2019-01-07,2019-01-07,2043-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-544740.13,3,150.322407727,-247046.78,1
IR211392_19,Swap,OG,2019-02-12,2019-02-12,2043-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-821575.28,3,150.322407727,-372595.13,1
IR211392_20,Swap,OG,2019-04-12,2019-04-12,2043-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-955527.77,3,150.322407727,-433344.34,1
IR211392_21,Swap,OG,2019-04-17,2019-04-17,2043-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-7108412.22,3,150.338512033,-3224779.62,1
IR211393_3,Swap,OG,2018-03-23,2018-03-23,2033-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-7831755.67,3,131.414203151,-2226865.69,1
IR211393_4,Swap,OG,2018-03-23,2018-03-23,2033-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-6563672.08,3,131.414203151,-1866301.34,1
IR211393_5,Swap,OG,2018-03-28,2018-03-28,2033-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-5617074.48,3,131.398055118,-1596338.31,1
IR211393_6,Swap,OG,2018-05-21,2018-05-21,2033-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-2509376.67,3,131.398055118,-713149.55,1
IR211393_7,Swap,OG,2018-09-11,2018-09-11,2033-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-3741739.6,3,131.398055118,-1063379.58,1
IR211393_8,Swap,OG,2019-02-04,2019-02-04,2033-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-759064.12,3,131.398055118,-215721.4,1
IR211393_9,Swap,OG,2019-03-07,2019-03-07,2033-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-4688337.2,3,131.398055118,-1332396.84,1
IR211394_10,Swap,OG,2018-04-25,2018-04-25,2025-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-1973566.71,2.75,112.980800822,-234061.91,1
IR211394_11,Swap,OG,2018-12-24,2018-12-24,2025-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-2018217.54,2.75,112.980800822,-239357.43,1
IR211394_2,Swap,OG,2018-03-15,2018-03-15,2025-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-17208430.08,2.75,112.988211844,-2042018.04,1
IR211394_3,Swap,OG,2018-03-20,2018-03-20,2025-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-6313627.43,2.75,112.995622874,-749612.010000001,1
IR211394_4,Swap,OG,2018-03-23,2018-03-23,2025-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-9555277.73,2.75,112.995622874,-1134490.59,1
IR211394_5,Swap,OG,2018-03-21,2018-03-21,2025-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-1500267.9,2.75,112.980800822,-177929.42,1
IR211394_6,Swap,OG,2018-04-04,2018-04-04,2025-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-1982496.87,2.75,112.980800822,-235121.02,1
IR211394_7,Swap,OG,2018-04-13,2018-04-13,2025-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-4081085.91,2.75,112.980800822,-484010.37,1
IR211394_8,Swap,OG,2018-04-23,2018-04-23,2025-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-6644043.58,2.75,112.980800822,-787973.12,1
IR211394_9,Swap,OG,2018-04-23,2018-04-23,2025-05-16,USD-FIXED-6M-LIBOR-3M,Buy,-2027147.7,2.75,112.980800822,-240416.53,1
IR212766,Swap,OG,2019-03-27,2019-03-27,2022-06-19,USD-FIXED-6M-LIBOR-3M,Buy,-60537596,3,105.903047953,-3301153.66,1
IR212767,Swap,OG,2019-06-17,2019-06-17,2026-06-19,USD-FIXED-6M-LIBOR-3M,Buy,-49535631.36,3,116.91437435,-7697529.16,1
IR212888,Swap,OG,2019-05-13,2019-05-13,2022-05-15,USD-FIXED-6M-LIBOR-3M,Buy,-32380782.28,2.2577,104.225350635,-1226696.42,1
IR212889,Swap,OG,2019-05-13,2019-05-13,2021-05-15,USD-FIXED-6M-LIBOR-3M,Buy,-51455617.07,2.3217,102.000850105,-915350.590000004,1
IR213145,Swap,OG,2019-07-03,2019-07-03,2039-07-05,USD-FIXED-6M-LIBOR-3M,Buy,-12511162.71,2.1262,127.107719344,-2865235.06,1
IR213785,Swap,OG,2019-12-05,2019-12-05,2021-12-09,USD-FIXED-6M-LIBOR-3M,Buy,-165208072.87,1.5997,102.279095611,-3216411.62,1
IR214044,Swap,OG,2020-02-18,2020-02-18,2040-02-20,USD-FIXED-6M-LIBOR-3M,Buy,-8939096.27,1.6442,118.698031761,-1288482.51,1
IR214045,Swap,OG,2020-02-18,2020-02-18,2027-02-20,USD-FIXED-6M-LIBOR-3M,Buy,-17806751.21,1.4127,107.993231369,-1149994.3,1
IR214046,Swap,OG,2020-02-18,2020-02-18,2022-02-20,USD-FIXED-6M-LIBOR-3M,Buy,-92159314.16,1.4272,102.32419015,-1788040.91,1
IR214047,Swap,OG,2020-02-18,2020-02-18,2021-02-20,USD-FIXED-6M-LIBOR-3M,Buy,-166235041.97,1.5647,100.970320097,-1337789.97,1
IRS_1301829,Swap,OG,2019-08-21,2019-08-21,2021-08-23,USD-FIXED-6M-LIBOR-3M,Buy,-40676906.59,1.5527,101.745469761,-597116.109999999,1
IRS_1301830,Swap,OG,2019-08-21,2019-08-21,2029-08-23,USD-FIXED-6M-LIBOR-3M,Buy,-1928915.88,1.5112,110.438995279,-161196.68,1
IRS_1301831,Swap,OG,2019-08-21,2019-08-21,2021-08-23,USD-FIXED-6M-LIBOR-3M,Buy,-4375781.39,1.5507,101.743187085,-64134.3500000006,1
IRS_1301832,Swap,OG,2019-08-21,2019-08-21,2039-08-23,USD-FIXED-6M-LIBOR-3M,Buy,-2071798.54,1.6612,118.726478282,-300627.82,1
IRS_1301902,Swap,OG,2019-10-07,2019-10-07,2023-10-09,USD-FIXED-6M-LIBOR-3M,Buy,-23977495.98,1.3612,104.420074601,-876292.610000003,1
IRS_1301934,Swap,OG,2019-11-18,2019-11-18,2039-11-20,USD-FIXED-6M-LIBOR-3M,Buy,-8055009.82,1.9097,123.47052239,-1548214.25,1
IRS_1302065,Swap,OG,2019-10-15,2019-10-15,2026-10-17,USD-FIXED-6M-LIBOR-3M,Buy,-15243793.53,1.5427,108.552826359,-1077781.42,1
IRS_1302145,Swap,OG,2020-03-26,2020-03-26,2040-03-30,USD-FIXED-6M-LIBOR-3M,Buy,-18003214.86,0.8267,103.38268372,163220.91,1
IRS_1302146,Swap,OG,2020-03-26,2020-03-26,2040-03-30,USD-FIXED-6M-LIBOR-3M,Buy,-4295409.89,0.8317,103.476795019,34900.6200000001,1
IRS_1302164,Swap,OG,2020-03-30,2020-03-30,2050-04-01,USD-FIXED-6M-LIBOR-3M,Buy,-2143239.86,0.7632,102.159025034,94456.3899999997,1
IRS_1302165,Swap,OG,2020-03-30,2020-03-30,2030-04-01,USD-FIXED-6M-LIBOR-3M,Buy,-4554384.71,0.6232,102.259496463,10766.9900000002,1
IRS_1302166,Swap,OG,2020-03-30,2020-03-30,2050-04-01,USD-FIXED-6M-LIBOR-3M,Buy,-2982675.48,0.7577,102.00910208,135923.53,1
IRS_1302167,Swap,OG,2020-03-30,2020-03-30,2030-04-01,USD-FIXED-6M-LIBOR-3M,Buy,-11252009.29,0.6267,102.293242833,22803.6400000006,1
IRS_1302175,Swap,OG,2020-04-03,2020-04-03,2023-04-07,USD-FIXED-6M-LIBOR-3M,Buy,-32577245.94,0.4483,101.243044968,-194190.84,1
IRS_1302176,Swap,OG,2020-04-03,2020-04-03,2040-04-07,USD-FIXED-6M-LIBOR-3M,Buy,-13931059.12,0.7843,102.575845662,241189.84,1
IRS_1302177,Swap,OG,2020-04-03,2020-04-03,2045-04-07,USD-FIXED-6M-LIBOR-3M,Buy,-2402214.68,0.7963,102.908593232,59764.98,1
IRS_1302186,Swap,OG,2020-04-14,2020-04-14,2045-04-16,USD-FIXED-6M-LIBOR-3M,Buy,-18315770.67,1.0433,108.629342266,-587580.190000001,1
IRS_1302187,Swap,OG,2020-04-14,2020-04-14,2030-04-16,USD-FIXED-6M-LIBOR-3M,Buy,-11948562.24,0.8333,104.283552161,-242606.42,1
IRS_1302188,Swap,OG,2020-04-14,2020-04-14,2045-04-16,USD-FIXED-6M-LIBOR-3M,Buy,-1339524.92,1.0403,108.559868068,-42042.0900000001,1
IRS_1302189,Swap,OG,2020-04-14,2020-04-14,2027-04-16,USD-FIXED-6M-LIBOR-3M,Buy,-15940346.49,0.6993,103.278962634,-268986.27,1
IRS_1302202,Swap,OG,2020-04-20,2020-04-20,2040-04-22,USD-FIXED-6M-LIBOR-3M,Buy,-2714770.49,0.8537,103.87914208,12549.4300000002,1
IRS_1302203,Swap,OG,2020-04-20,2020-04-20,2022-04-22,USD-FIXED-6M-LIBOR-3M,Buy,-3098767.64,0.4132,100.74214065,-8896.10000000009,1
IRS_1302204,Swap,OG,2020-04-20,2020-04-20,2050-04-22,USD-FIXED-6M-LIBOR-3M,Buy,-509019.47,0.8807,105.367798874,4920.13,1
IRS_1302340,Swap,OG,2020-06-01,2020-06-01,2040-06-03,USD-FIXED-6M-LIBOR-3M,Buy,-8322914.81,0.9312,105.334132567,-84514.3899999987,1
IRS_1302341,Swap,OG,2020-06-01,2020-06-01,2040-06-03,USD-FIXED-6M-LIBOR-3M,Buy,-2116449.37,0.9302,105.315157435,-21089.7200000002,1
IRS_1302346,Swap,OG,2020-06-05,2020-06-05,2025-06-09,USD-FIXED-6M-LIBOR-3M,Buy,-21066261.83,0.4703,101.890707227,-160600.75,1
IRS_1302347,Swap,OG,2020-06-05,2020-06-05,2045-06-09,USD-FIXED-6M-LIBOR-3M,Buy,-10823361.31,1.1877,112.022355682,-714376.25,1
IRS_1302348,Swap,OG,2020-06-05,2020-06-05,2025-06-09,USD-FIXED-6M-LIBOR-3M,Buy,-5367029.83,0.4703,101.890707227,-40916.0800000001,1
IRS_1302349,Swap,OG,2020-06-05,2020-06-05,2045-06-09,USD-FIXED-6M-LIBOR-3M,Buy,-2464725.84,1.1907,112.092194484,-164401.08,1
IRS_1302362,Swap,OG,2020-06-10,2020-06-10,2035-06-12,USD-FIXED-6M-LIBOR-3M,Buy,-12171816.4,0.9597,105.69008144,-290419.630000001,1
IRS_1302363,Swap,OG,2020-06-10,2020-06-10,2045-06-12,USD-FIXED-6M-LIBOR-3M,Buy,-1902125.38,1.0742,109.382282069,-75270.8599999999,1
IRS_1302364,Swap,OG,2020-06-10,2020-06-10,2030-06-12,USD-FIXED-6M-LIBOR-3M,Buy,-1768172.89,0.7872,103.820143702,-27616.1399999999,1
IRS_ABN43,Swap,OG,2016-06-29,2016-06-29,2066-06-29,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.9e+07,0.682,138.895490789,6898122.87,1
IRS_BC102,Swap,OG,2017-07-06,2017-07-06,2042-07-06,EUR-FIXED-1Y-EURIBOR-6M,Buy,-5.3e+07,1.539,135.454682214,-17503760.59,1
IRS_BC25,Swap,OG,2015-02-27,2015-02-27,2040-02-27,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.163,124.269068498,3303400.11,1
IRS_BC57,Swap,OG,2015-07-27,2015-07-27,2040-07-29,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.5225,132.055674368,4465773.98,1
IRS_BC58,Swap,OG,2015-07-27,2015-07-27,2040-07-29,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.5225,132.055674368,4465773.98,1
IRS_BC59,Swap,OG,2015-07-28,2015-07-28,2040-07-30,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.55,132.615592827,4549843.57,1
IRS_BC60,Swap,OG,2015-07-28,2015-07-28,2040-07-30,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.55,132.615592827,4549843.57,1
IRS_BC61,Swap,OG,2015-07-29,2015-07-29,2040-07-31,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.572,133.071547657,4618260.92,1
IRS_BC62,Swap,OG,2015-07-29,2015-07-29,2040-07-31,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.572,133.071547657,4618260.92,1
IRS_BC63,Swap,OG,2015-07-31,2015-07-31,2040-08-04,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.561,132.859448564,4586205.33,1
IRS_BC64,Swap,OG,2015-07-31,2015-07-31,2040-08-04,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.561,132.859448564,4586205.33,1
IRS_BC65,Swap,OG,2015-08-03,2015-08-03,2040-08-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.503,131.668677849,4407576.81,1
IRS_BC66,Swap,OG,2015-08-03,2015-08-03,2040-08-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.503,131.668677849,4407576.81,1
IRS_BC67,Swap,OG,2015-08-03,2015-08-03,2040-08-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.49,131.401777249,4367541.72,1
IRS_BC68,Swap,OG,2015-08-03,2015-08-03,2040-08-05,EUR-FIXED-1Y-EURIBOR-6M,Sell,1.5e+07,1.49,131.401777249,4367541.72,1
IRS_BC69,Swap,OG,2015-08-04,2015-08-04,2040-08-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+07,1.46,130.785859159,2850203.09,1
IRS_BC70,Swap,OG,2015-08-04,2015-08-04,2040-08-06,EUR-FIXED-1Y-EURIBOR-6M,Sell,1e+07,1.46,130.785859159,2850203.09,1
IRS_BC88,Swap,OG,2016-01-11,2016-01-11,2046-01-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,13500000,1.52,140.645377568,5124478.27,1
IRS_BC89,Swap,OG,2016-01-11,2016-01-11,2046-01-13,EUR-FIXED-1Y-EURIBOR-6M,Sell,13500000,1.52,140.645377568,5124478.27,1
IRS_BC90,Swap,OG,2016-03-24,2016-03-24,2023-03-30,EUR-FIXED-1Y-EURIBOR-6M,Buy,-1.64e+08,0.24,102.197633989,-2833852.22,1
IRS_BC99,Swap,OG,2016-07-07,2016-07-07,2066-07-07,EUR-FIXED-1Y-EURIBOR-6M,Sell,21700000,0.68,138.824324122,7866180.3,1
IRS_BNP03,Swap,OG,2014-06-16,2024-06-18,2034-06-18,EUR-FIXED-1Y-EURIBOR-6M,Sell,9.2e+07,3.042,133.636986132,27873178.68,1
IRS_BNP04,Swap,OG,2014-06-18,2014-06-18,2039-06-20,EUR-FIXED-1Y-EURIBOR-6M,Sell,7.1e+07,2.3,145.705009958,30860472.92,1
IRS_BNP05,Swap,OG,2016-01-06,2016-01-06,2046-01-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.4e+07,1.5,140.091492677,16458255.84,1
IRS_BNP06,Swap,OG,2016-01-06,2016-01-06,2046-01-08,EUR-FIXED-1Y-EURIBOR-6M,Sell,4.4e+07,1.5,140.091492677,16458255.84,1
