Valuation Date,Symbology,Ticker,Field Name,Value
2020-06-30,OG-Ticker,EUSWE50 CURNCY,MarketValue,-0.00154
2020-06-30,OG-Ticker,EUSWE6 CURNCY,MarketValue,-0.00471
2020-06-30,OG-Ticker,EUSWE7 CURNCY,MarketValue,-0.00441
2020-06-30,OG-Ticker,EUSWE8 CURNCY,MarketValue,-0.00401
2020-06-30,OG-Ticker,EUSWE9 CURNCY,MarketValue,-0.00361
2020-06-30,OG-Ticker,EUSWEA CURNCY,MarketValue,-0.0045
2020-06-30,OG-Ticker,EUSWEB CURNCY,MarketValue,-0.0046
2020-06-30,OG-Ticker,EUSWEC CURNCY,MarketValue,-0.0046
2020-06-30,OG-Ticker,EUSWED CURNCY,MarketValue,-0.0047
2020-06-30,OG-Ticker,EUSWEE CURNCY,MarketValue,-0.0047
2020-06-30,OG-Ticker,EUSWEF CURNCY,MarketValue,-0.004845
2020-06-30,OG-Ticker,EUSWEG CURNCY,MarketValue,-0.00488
2020-06-30,OG-Ticker,EUSWEH CURNCY,MarketValue,-0.00491
2020-06-30,OG-Ticker,EUSWEI CURNCY,MarketValue,-0.00495
2020-06-30,OG-Ticker,EUSWEJ CURNCY,MarketValue,-0.00499
2020-06-30,OG-Ticker,EUSWEK CURNCY,MarketValue,-0.00503
2020-06-30,OG-Ticker,EUSWF CURNCY,MarketValue,-0.003148
2020-06-30,OG-Ticker,EUSWG CURNCY,MarketValue,-0.003861
2020-06-30,OG-Ticker,EUSWH CURNCY,MarketValue,-0.004007
2020-06-30,OG-Ticker,EUSWI CURNCY,MarketValue,-0.004
2020-06-30,OG-Ticker,EUSWI1 CURNCY,MarketValue,-0.00071
2020-06-30,OG-Ticker,EUSWI10 CURNCY,MarketValue,0.00846
2020-06-30,OG-Ticker,EUSWI15 CURNCY,MarketValue,0.010113
2020-06-30,OG-Ticker,EUSWI2 CURNCY,MarketValue,0.001938
2020-06-30,OG-Ticker,EUSWI20 CURNCY,MarketValue,0.011425
2020-06-30,OG-Ticker,EUSWI3 CURNCY,MarketValue,0.00347
2020-06-30,OG-Ticker,EUSWI30 CURNCY,MarketValue,0.013138
2020-06-30,OG-Ticker,EUSWI4 CURNCY,MarketValue,0.00497
2020-06-30,OG-Ticker,EUSWI5 CURNCY,MarketValue,0.005713
2020-06-30,OG-Ticker,EUSWI50 CURNCY,MarketValue,0.0137
2020-06-30,OG-Ticker,EUSWI6 CURNCY,MarketValue,0.006375
2020-06-30,OG-Ticker,EUSWI7 CURNCY,MarketValue,0.00705
2020-06-30,OG-Ticker,EUSWI8 CURNCY,MarketValue,0.00757
2020-06-30,OG-Ticker,EUSWI9 CURNCY,MarketValue,0.00804
2020-06-30,OG-Ticker,EUSWJ CURNCY,MarketValue,-0.003902
2020-06-30,OG-Ticker,EUSWK CURNCY,MarketValue,-0.003772
2020-06-30,OG-Ticker,G0013Z BLC2,MarketValue,-0.0046601
2020-06-30,OG-Ticker,SFSNT1 CURNCY,MarketValue,-0.007375
2020-06-30,OG-Ticker,SFSNT10 CURNCY,MarketValue,-0.0038
2020-06-30,OG-Ticker,SFSNT12 CURNCY,MarketValue,-0.002975
2020-06-30,OG-Ticker,SFSNT15 CURNCY,MarketValue,-0.00215
2020-06-30,OG-Ticker,SFSNT2 CURNCY,MarketValue,-0.007225
2020-06-30,OG-Ticker,SFSNT20 CURNCY,MarketValue,-0.00175
2020-06-30,OG-Ticker,SFSNT25 CURNCY,MarketValue,-0.00225
2020-06-30,OG-Ticker,SFSNT3 CURNCY,MarketValue,-0.006975
2020-06-30,OG-Ticker,SFSNT30 CURNCY,MarketValue,-0.003125
2020-06-30,OG-Ticker,SFSNT4 CURNCY,MarketValue,-0.006663
2020-06-30,OG-Ticker,SFSNT5 CURNCY,MarketValue,-0.00615
2020-06-30,OG-Ticker,SFSNT6 CURNCY,MarketValue,-0.005675
2020-06-30,OG-Ticker,SFSNT7 CURNCY,MarketValue,-0.0052
2020-06-30,OG-Ticker,SFSNT8 CURNCY,MarketValue,-0.0047
2020-06-30,OG-Ticker,SFSNT9 CURNCY,MarketValue,-0.00425
2020-06-30,OG-Ticker,SFSNTC CURNCY,MarketValue,-0.007025
2020-06-30,OG-Ticker,SFSW1 CURNCY,MarketValue,-0.006435
2020-06-30,OG-Ticker,SFSW10 CURNCY,MarketValue,-0.00305
2020-06-30,OG-Ticker,SFSW11 CURNCY,MarketValue,-0.002625
2020-06-30,OG-Ticker,SFSW12 CURNCY,MarketValue,-0.002225
2020-06-30,OG-Ticker,SFSW13 CURNCY,MarketValue,-0.001925
2020-06-30,OG-Ticker,SFSW14 CURNCY,MarketValue,-0.001625
2020-06-30,OG-Ticker,SFSW15 CURNCY,MarketValue,-0.0015
2020-06-30,OG-Ticker,SFSW2 CURNCY,MarketValue,-0.006348
2020-06-30,OG-Ticker,SFSW20 CURNCY,MarketValue,-0.001
2020-06-30,OG-Ticker,SFSW25 CURNCY,MarketValue,-0.0015
2020-06-30,OG-Ticker,SFSW3 CURNCY,MarketValue,-0.0062
2020-06-30,OG-Ticker,SFSW30 CURNCY,MarketValue,-0.002575
2020-06-30,OG-Ticker,SFSW4 CURNCY,MarketValue,-0.005825
2020-06-30,OG-Ticker,SFSW40 CURNCY,MarketValue,-0.003
2020-06-30,OG-Ticker,SFSW5 CURNCY,MarketValue,-0.005425
2020-06-30,OG-Ticker,SFSW50 CURNCY,MarketValue,-0.0036
2020-06-30,OG-Ticker,SFSW6 CURNCY,MarketValue,-0.004925
2020-06-30,OG-Ticker,SFSW7 CURNCY,MarketValue,-0.004425
2020-06-30,OG-Ticker,SFSW8 CURNCY,MarketValue,-0.003975
2020-06-30,OG-Ticker,SFSW9 CURNCY,MarketValue,-0.0036
2020-06-30,OG-Ticker,USSA1 CURNCY,MarketValue,0.00261
2020-06-30,OG-Ticker,USSA10 CURNCY,MarketValue,0.006228
2020-06-30,OG-Ticker,USSA12 CURNCY,MarketValue,0.007054
2020-06-30,OG-Ticker,USSA15 CURNCY,MarketValue,0.007867
2020-06-30,OG-Ticker,USSA2 CURNCY,MarketValue,0.002212
2020-06-30,OG-Ticker,USSA20 CURNCY,MarketValue,0.008663
2020-06-30,OG-Ticker,USSA3 CURNCY,MarketValue,0.002274
2020-06-30,OG-Ticker,USSA30 CURNCY,MarketValue,0.009029
2020-06-30,OG-Ticker,USSA4 CURNCY,MarketValue,0.002587
2020-06-30,OG-Ticker,USSA5 CURNCY,MarketValue,0.003155
2020-06-30,OG-Ticker,USSA50 CURNCY,MarketValue,0.00792
2020-06-30,OG-Ticker,USSA6 CURNCY,MarketValue,0.003846
2020-06-30,OG-Ticker,USSA7 CURNCY,MarketValue,0.00453
2020-06-30,OG-Ticker,USSA8 CURNCY,MarketValue,0.005154
2020-06-30,OG-Ticker,USSA9 CURNCY,MarketValue,0.005726
2020-06-30,OG-Ticker,USSO1 CURNCY,MarketValue,0.000278
2020-06-30,OG-Ticker,USSO10 CURNCY,MarketValue,0.00399
2020-06-30,OG-Ticker,USSO12 CURNCY,MarketValue,0.00479
2020-06-30,OG-Ticker,USSO15 CURNCY,MarketValue,0.00559
2020-06-30,OG-Ticker,USSO1C CURNCY,MarketValue,0.00018
2020-06-30,OG-Ticker,USSO1F CURNCY,MarketValue,9.9e-05
2020-06-30,OG-Ticker,USSO1I CURNCY,MarketValue,4e-05
2020-06-30,OG-Ticker,USSO1Z CURNCY,MarketValue,0.00073
2020-06-30,OG-Ticker,USSO2 CURNCY,MarketValue,-2e-05
2020-06-30,OG-Ticker,USSO20 CURNCY,MarketValue,0.00646
2020-06-30,OG-Ticker,USSO25 CURNCY,MarketValue,0.00673
2020-06-30,OG-Ticker,USSO2Z CURNCY,MarketValue,0.00073
2020-06-30,OG-Ticker,USSO3 CURNCY,MarketValue,-5e-06
2020-06-30,OG-Ticker,USSO30 CURNCY,MarketValue,0.00678
2020-06-30,OG-Ticker,USSO3Z CURNCY,MarketValue,0.00073
2020-06-30,OG-Ticker,USSO4 CURNCY,MarketValue,0.00032
2020-06-30,OG-Ticker,USSO40 CURNCY,MarketValue,0.00634
2020-06-30,OG-Ticker,USSO5 CURNCY,MarketValue,0.00089
2020-06-30,OG-Ticker,USSO50 CURNCY,MarketValue,0.005722
2020-06-30,OG-Ticker,USSO6 CURNCY,MarketValue,0.00159
2020-06-30,OG-Ticker,USSO7 CURNCY,MarketValue,0.00229
2020-06-30,OG-Ticker,USSO8 CURNCY,MarketValue,0.00294
2020-06-30,OG-Ticker,USSO9 CURNCY,MarketValue,0.00349
2020-06-30,OG-Ticker,USSOA CURNCY,MarketValue,7e-04
2020-06-30,OG-Ticker,USSOB CURNCY,MarketValue,0.000661
2020-06-30,OG-Ticker,USSOC CURNCY,MarketValue,0.000624
2020-06-30,OG-Ticker,USSOD CURNCY,MarketValue,0.000581
2020-06-30,OG-Ticker,USSOE CURNCY,MarketValue,0.000545
2020-06-30,OG-Ticker,USSOF CURNCY,MarketValue,0.000507
2020-06-30,OG-Ticker,USSOG CURNCY,MarketValue,0.000465
2020-06-30,OG-Ticker,USSOH CURNCY,MarketValue,0.000428
2020-06-30,OG-Ticker,USSOI CURNCY,MarketValue,0.000392
2020-06-30,OG-Ticker,USSOJ CURNCY,MarketValue,0.000358
2020-06-30,OG-Ticker,USSOK CURNCY,MarketValue,0.000322
2020-06-30,OG-Ticker,USSS30 CURNCY,MarketValue,-0.495
2020-06-30,OG-Ticker,USSW1 CURNCY,MarketValue,0.00266
2020-06-30,OG-Ticker,USSW10 CURNCY,MarketValue,0.006307
2020-06-30,OG-Ticker,USSW11 CURNCY,MarketValue,0.006754
2020-06-30,OG-Ticker,USSW12 CURNCY,MarketValue,0.007144
2020-06-30,OG-Ticker,USSW13 CURNCY,MarketValue,0.007485
2020-06-30,OG-Ticker,USSW14 CURNCY,MarketValue,0.007725
2020-06-30,OG-Ticker,USSW15 CURNCY,MarketValue,0.007964
2020-06-30,OG-Ticker,USSW16 CURNCY,MarketValue,0.008165
2020-06-30,OG-Ticker,USSW17 CURNCY,MarketValue,0.008373
2020-06-30,OG-Ticker,USSW18 CURNCY,MarketValue,0.008515
2020-06-30,OG-Ticker,USSW19 CURNCY,MarketValue,0.008655
2020-06-30,OG-Ticker,USSW1F CURNCY,MarketValue,0.00266
2020-06-30,OG-Ticker,USSW2 CURNCY,MarketValue,0.002241
2020-06-30,OG-Ticker,USSW20 CURNCY,MarketValue,0.008783
2020-06-30,OG-Ticker,USSW25 CURNCY,MarketValue,0.009044
2020-06-30,OG-Ticker,USSW3 CURNCY,MarketValue,0.002281
2020-06-30,OG-Ticker,USSW30 CURNCY,MarketValue,0.009149
2020-06-30,OG-Ticker,USSW4 CURNCY,MarketValue,0.00262
2020-06-30,OG-Ticker,USSW40 CURNCY,MarketValue,0.008829
2020-06-30,OG-Ticker,USSW5 CURNCY,MarketValue,0.003188
2020-06-30,OG-Ticker,USSW50 CURNCY,MarketValue,0.008078
2020-06-30,OG-Ticker,USSW6 CURNCY,MarketValue,0.003908
2020-06-30,OG-Ticker,USSW7 CURNCY,MarketValue,0.004593
2020-06-30,OG-Ticker,USSW8 CURNCY,MarketValue,0.005225
2020-06-30,OG-Ticker,USSW9 CURNCY,MarketValue,0.005802
2020-06-30,OG-Ticker,USSWI CURNCY,MarketValue,0.002842
2020-06-30,OG-Ticker,AT0000383864,MarketValue,1.4743728
2020-06-30,OG-Ticker,AT0000386115,MarketValue,1.00149805
2020-06-30,OG-Ticker,AT0000A001X2,MarketValue,1.04934648
2020-06-30,OG-Ticker,AT0000A04967,MarketValue,1.6792484
2020-06-30,OG-Ticker,AT0000A0DXC2,MarketValue,1.309935
2020-06-30,OG-Ticker,AT0000A0N9A0,MarketValue,1.0772842
2020-06-30,OG-Ticker,AT0000A0U299,MarketValue,2.2975044
2020-06-30,OG-Ticker,AT0000A0U3T4,MarketValue,1.0967542
2020-06-30,OG-Ticker,AT0000A0VRQ6,MarketValue,1.6900676
2020-06-30,OG-Ticker,AT0000A105W3,MarketValue,1.0785671
2020-06-30,OG-Ticker,AT0000A10683,MarketValue,1.33764
2020-06-30,OG-Ticker,AT0000A185T1,MarketValue,1.0972623
2020-06-30,OG-Ticker,AT0000A1FAP5,MarketValue,1.092585
2020-06-30,OG-Ticker,AT0000A1K9C8,MarketValue,1.0770169
2020-06-30,OG-Ticker,AT0000A1K9F1,MarketValue,1.3150862
2020-06-30,OG-Ticker,AT0000A1PE50,MarketValue,1.0180069
2020-06-30,OG-Ticker,AT0000A1PEF7,MarketValue,1.520405
2020-06-30,OG-Ticker,AT0000A1VGK0,MarketValue,1.0634875
2020-06-30,OG-Ticker,AT0000A1ZGE4,MarketValue,1.08588
2020-06-30,OG-Ticker,AT0000A269M8,MarketValue,1.0694066
2020-06-30,OG-Ticker,AT0000A28KX7,MarketValue,1.022745
2020-06-30,OG-Ticker,AT0000A2CQD2,MarketValue,1.0218542
2020-06-30,OG-Ticker,BE0000291972,MarketValue,1.45479168
2020-06-30,OG-Ticker,BE0000304130,MarketValue,1.71098429
2020-06-30,OG-Ticker,BE0000318270,MarketValue,1.01034
2020-06-30,OG-Ticker,BE0000320292,MarketValue,1.7636784
2020-06-30,OG-Ticker,BE0000321308,MarketValue,1.06041833
2020-06-30,OG-Ticker,BE0000326356,MarketValue,1.4738446
2020-06-30,OG-Ticker,BE0000331406,MarketValue,1.7619776
2020-06-30,OG-Ticker,BE0000333428,MarketValue,1.4038591
2020-06-30,OG-Ticker,BE0000334434,MarketValue,1.06487
2020-06-30,OG-Ticker,BE0000335449,MarketValue,1.117532
2020-06-30,OG-Ticker,BE0000336454,MarketValue,1.280427
2020-06-30,OG-Ticker,BE0000337460,MarketValue,1.08506
2020-06-30,OG-Ticker,BE0000338476,MarketValue,1.260134
2020-06-30,OG-Ticker,BE0000339482,MarketValue,1.0260517
2020-06-30,OG-Ticker,BE0000340498,MarketValue,1.5721346
2020-06-30,OG-Ticker,BE0000341504,MarketValue,1.080125
2020-06-30,OG-Ticker,BE0000343526,MarketValue,1.5243469
2020-06-30,OG-Ticker,BE0000344532,MarketValue,1.1976481
2020-06-30,OG-Ticker,BE0000346552,MarketValue,1.1581353
2020-06-30,OG-Ticker,BE0000347568,MarketValue,1.1010275
2020-06-30,OG-Ticker,BE0000348574,MarketValue,1.3021903
2020-06-30,OG-Ticker,BE0000349580,MarketValue,1.0242197
2020-06-30,OG-Ticker,BE0000350596,MarketValue,0.9999127
2020-06-30,OG-Ticker,BE0000351602,MarketValue,1.02217
2020-06-30,OG-Ticker,BE0002272418,MarketValue,1.0085162
2020-06-30,OG-Ticker,BE0002420926,MarketValue,1.05784953
2020-06-30,OG-Ticker,BE0002443183,MarketValue,1.08640062
2020-06-30,OG-Ticker,BE0002470459,MarketValue,1.1909755
2020-06-30,OG-Ticker,BE0002596741,MarketValue,1.07782141
2020-06-30,OG-Ticker,BE0002602804,MarketValue,1.01837602
2020-06-30,OG-Ticker,BE0002631126,MarketValue,1.0267615
2020-06-30,OG-Ticker,BE0002645266,MarketValue,1.0108794
2020-06-30,OG-Ticker,BE0312771430,MarketValue,1.0000972
2020-06-30,OG-Ticker,BE0312772446,MarketValue,1.0009927
2020-06-30,OG-Ticker,BE0974365976,MarketValue,1.003435
2020-06-30,OG-Ticker,BE6221503202,MarketValue,1.034571
2020-06-30,OG-Ticker,BE6228266902,MarketValue,1.05260825
2020-06-30,OG-Ticker,BE6265141083,MarketValue,1.02279654
2020-06-30,OG-Ticker,BE6265142099,MarketValue,1.12135529
2020-06-30,OG-Ticker,BE6276040431,MarketValue,1.031532
2020-06-30,OG-Ticker,BE6282460615,MarketValue,1.12251462
2020-06-30,OG-Ticker,BE6285452460,MarketValue,1.0119329
2020-06-30,OG-Ticker,BE6285454482,MarketValue,1.0508349
2020-06-30,OG-Ticker,BE6285455497,MarketValue,1.07826091
2020-06-30,OG-Ticker,BE6285457519,MarketValue,1.102722
2020-06-30,OG-Ticker,BE6286238561,MarketValue,1.00642
2020-06-30,OG-Ticker,BE6301510028,MarketValue,1.0225349
2020-06-30,OG-Ticker,BE6312821612,MarketValue,1.02158165
2020-06-30,OG-Ticker,BE6312822628,MarketValue,1.029792
2020-06-30,OG-Ticker,BE6320934266,MarketValue,1.0815933
2020-06-30,OG-Ticker,BE6321076711,MarketValue,1.057159
2020-06-30,OG-Ticker,BE6321529396,MarketValue,1.02137881
2020-06-30,OG-Ticker,CH0236733827,MarketValue,1.01750792
2020-06-30,OG-Ticker,CH0314209351,MarketValue,1.0604192
2020-06-30,OG-Ticker,CH0336602930,MarketValue,1.0372299
2020-06-30,OG-Ticker,CH0341440334,MarketValue,1.031677
2020-06-30,OG-Ticker,CH0343366842,MarketValue,1.0190515
2020-06-30,OG-Ticker,CH0409606354,MarketValue,1.0242976
2020-06-30,OG-Ticker,CH0483180946,MarketValue,0.9989524
2020-06-30,OG-Ticker,CH0494734418,MarketValue,0.97024238
2020-06-30,OG-Ticker,CH0517825276,MarketValue,0.9710833
2020-06-30,OG-Ticker,CH0520042489,MarketValue,0.98121
2020-06-30,OG-Ticker,CH0537261858,MarketValue,1.106626
2020-06-30,OG-Ticker,DE0001030211,MarketValue,1.0049276
2020-06-30,OG-Ticker,DE0001030302,MarketValue,1.00422
2020-06-30,OG-Ticker,DE0001040228,MarketValue,1.455404
2020-06-30,OG-Ticker,DE0001040947,MarketValue,1.0816504
2020-06-30,OG-Ticker,DE0001040970,MarketValue,1.0283815
2020-06-30,OG-Ticker,DE0001053387,MarketValue,1.00530579
2020-06-30,OG-Ticker,DE0001102317,MarketValue,1.06484337
2020-06-30,OG-Ticker,DE0001102333,MarketValue,1.09131357
2020-06-30,OG-Ticker,DE0001102341,MarketValue,1.6792499
2020-06-30,OG-Ticker,DE0001102366,MarketValue,1.0720769
2020-06-30,OG-Ticker,DE0001102382,MarketValue,1.08939
2020-06-30,OG-Ticker,DE0001102424,MarketValue,1.0838125
2020-06-30,OG-Ticker,DE0001102432,MarketValue,1.3645146
2020-06-30,OG-Ticker,DE0001102440,MarketValue,1.08791
2020-06-30,OG-Ticker,DE0001102457,MarketValue,1.070745
2020-06-30,OG-Ticker,DE0001102465,MarketValue,1.0726633
2020-06-30,OG-Ticker,DE0001102473,MarketValue,1.0501861
2020-06-30,OG-Ticker,DE0001102481,MarketValue,1.0045332
2020-06-30,OG-Ticker,DE0001102499,MarketValue,1.0495588
2020-06-30,OG-Ticker,DE0001104735,MarketValue,1.00113953
2020-06-30,OG-Ticker,DE0001104743,MarketValue,1.00282
2020-06-30,OG-Ticker,DE0001104750,MarketValue,1.00467983
2020-06-30,OG-Ticker,DE0001104800,MarketValue,1.0135955
2020-06-30,OG-Ticker,DE0001108504,MarketValue,1.0194176
2020-06-30,OG-Ticker,DE0001108546,MarketValue,1.0187854
2020-06-30,OG-Ticker,DE0001108595,MarketValue,1.0172972
2020-06-30,OG-Ticker,DE0001108660,MarketValue,1.0110903
2020-06-30,OG-Ticker,DE0001134922,MarketValue,1.24767545
2020-06-30,OG-Ticker,DE0001135044,MarketValue,1.5111575
2020-06-30,OG-Ticker,DE0001135069,MarketValue,1.4781254
2020-06-30,OG-Ticker,DE0001135085,MarketValue,1.43795335
2020-06-30,OG-Ticker,DE0001135143,MarketValue,1.6616899
2020-06-30,OG-Ticker,DE0001135176,MarketValue,1.6424765
2020-06-30,OG-Ticker,DE0001135226,MarketValue,1.7367125
2020-06-30,OG-Ticker,DE0001135275,MarketValue,1.7227269
2020-06-30,OG-Ticker,DE0001135325,MarketValue,1.8676044
2020-06-30,OG-Ticker,DE0001135366,MarketValue,2.0127637
2020-06-30,OG-Ticker,DE0001135408,MarketValue,1.000074
2020-06-30,OG-Ticker,DE0001135424,MarketValue,1.01653
2020-06-30,OG-Ticker,DE0001135432,MarketValue,1.7643269
2020-06-30,OG-Ticker,DE0001135440,MarketValue,1.0391681
2020-06-30,OG-Ticker,DE0001135465,MarketValue,1.04141718
2020-06-30,OG-Ticker,DE0001135481,MarketValue,1.63753
2020-06-30,OG-Ticker,DE0001135499,MarketValue,1.04886935
2020-06-30,OG-Ticker,DE0001137859,MarketValue,1.00052
2020-06-30,OG-Ticker,DE0001137867,MarketValue,1.00108
2020-06-30,OG-Ticker,DE0001137875,MarketValue,1.00132
2020-06-30,OG-Ticker,DE0001141729,MarketValue,1.00244
2020-06-30,OG-Ticker,DE0001141737,MarketValue,1.00472582
2020-06-30,OG-Ticker,DE0001141802,MarketValue,1.0310467
2020-06-30,OG-Ticker,DE0001142032,MarketValue,1.0378017
2020-06-30,OG-Ticker,DE0001142057,MarketValue,1.0439891
2020-06-30,OG-Ticker,DE0001142131,MarketValue,1.0459292
2020-06-30,OG-Ticker,DE0001142214,MarketValue,1.0387965
2020-06-30,OG-Ticker,DE0001142263,MarketValue,1.031174
2020-06-30,OG-Ticker,DE0001346955,MarketValue,0.97269033
2020-06-30,OG-Ticker,DE0002760980,MarketValue,1.0406854
2020-06-30,OG-Ticker,DE0004778469,MarketValue,1.0007859
2020-06-30,OG-Ticker,DE000A0PM5F0,MarketValue,1.13068
2020-06-30,OG-Ticker,DE000A0Z1TZ0,MarketValue,1.046316
2020-06-30,OG-Ticker,DE000A0Z1UA1,MarketValue,1.081192
2020-06-30,OG-Ticker,DE000A0Z1UB9,MarketValue,1.0100481
2020-06-30,OG-Ticker,DE000A11QR73,MarketValue,1.0328567
2020-06-30,OG-Ticker,DE000A11QTD2,MarketValue,1.052545
2020-06-30,OG-Ticker,DE000A11QTG5,MarketValue,1.0236196
2020-06-30,OG-Ticker,DE000A12T3V4,MarketValue,1.0001755
2020-06-30,OG-Ticker,DE000A12T3X0,MarketValue,1.00438
2020-06-30,OG-Ticker,DE000A13R7Z7,MarketValue,1.0580179
2020-06-30,OG-Ticker,DE000A13R9G3,MarketValue,1.001768
2020-06-30,OG-Ticker,DE000A13R9J7,MarketValue,1.0056732
2020-06-30,OG-Ticker,DE000A13SMD9,MarketValue,1.00479
2020-06-30,OG-Ticker,DE000A14J2Q6,MarketValue,1.051196
2020-06-30,OG-Ticker,DE000A14J611,MarketValue,0.99238528
2020-06-30,OG-Ticker,DE000A14J9N8,MarketValue,1.0404297
2020-06-30,OG-Ticker,DE000A161K82,MarketValue,1.003985
2020-06-30,OG-Ticker,DE000A161WT4,MarketValue,1.001734
2020-06-30,OG-Ticker,DE000A168Y55,MarketValue,1.0488256
2020-06-30,OG-Ticker,DE000A169G07,MarketValue,1.00283
2020-06-30,OG-Ticker,DE000A169G15,MarketValue,1.0148654
2020-06-30,OG-Ticker,DE000A185QA5,MarketValue,1.0038269
2020-06-30,OG-Ticker,DE000A185QC1,MarketValue,0.998378
2020-06-30,OG-Ticker,DE000A188WW1,MarketValue,1.040701
2020-06-30,OG-Ticker,DE000A189ZX0,MarketValue,1.0366516
2020-06-30,OG-Ticker,DE000A190ND6,MarketValue,0.9946809
2020-06-30,OG-Ticker,DE000A190NE4,MarketValue,0.99121201
2020-06-30,OG-Ticker,DE000A194DC1,MarketValue,0.99917694
2020-06-30,OG-Ticker,DE000A194DD9,MarketValue,0.9955708
2020-06-30,OG-Ticker,DE000A194DE7,MarketValue,1.0083756
2020-06-30,OG-Ticker,DE000A19S4U8,MarketValue,1.0084192
2020-06-30,OG-Ticker,DE000A19S4V6,MarketValue,1.0565699
2020-06-30,OG-Ticker,DE000A19UR79,MarketValue,1.0485669
2020-06-30,OG-Ticker,DE000A19X8A4,MarketValue,1.0512388
2020-06-30,OG-Ticker,DE000A1ELUD7,MarketValue,1.0367367
2020-06-30,OG-Ticker,DE000A1GNAH1,MarketValue,1.0455614
2020-06-30,OG-Ticker,DE000A1K0FR4,MarketValue,1.0396893
2020-06-30,OG-Ticker,DE000A1K0SM8,MarketValue,1.0406402
2020-06-30,OG-Ticker,DE000A1K0UG6,MarketValue,1.04718
2020-06-30,OG-Ticker,DE000A1KQ961,MarketValue,1.0358453
2020-06-30,OG-Ticker,DE000A1KRA18,MarketValue,1.03867
2020-06-30,OG-Ticker,DE000A1PGNM9,MarketValue,1.003042
2020-06-30,OG-Ticker,DE000A1PGZ58,MarketValue,1.041593
2020-06-30,OG-Ticker,DE000A1R01Z7,MarketValue,1.0551562
2020-06-30,OG-Ticker,DE000A1R04X6,MarketValue,1.0298753
2020-06-30,OG-Ticker,DE000A1R07S9,MarketValue,1.084745
2020-06-30,OG-Ticker,DE000A1RE1Q3,MarketValue,1.0988386
2020-06-30,OG-Ticker,DE000A1RQDC6,MarketValue,1.00394
2020-06-30,OG-Ticker,DE000A1RQDG7,MarketValue,1.00605
2020-06-30,OG-Ticker,DE000A1X28T1,MarketValue,1.00838
2020-06-30,OG-Ticker,DE000A1X3MP3,MarketValue,1.0829658
2020-06-30,OG-Ticker,DE000A1YC3L3,MarketValue,1.01092
2020-06-30,OG-Ticker,DE000A1YCQ29,MarketValue,1.09830417
2020-06-30,OG-Ticker,DE000A1YCQA8,MarketValue,1.013452
2020-06-30,OG-Ticker,DE000A1ZZ010,MarketValue,1.008716
2020-06-30,OG-Ticker,DE000A1ZZ028,MarketValue,1.027733
2020-06-30,OG-Ticker,DE000A254PH6,MarketValue,1.04553
2020-06-30,OG-Ticker,DE000A254PM6,MarketValue,1.0245991
2020-06-30,OG-Ticker,DE000A254PP9,MarketValue,1.0289435
2020-06-30,OG-Ticker,DE000A289DC9,MarketValue,1.00262
2020-06-30,OG-Ticker,DE000A289NX4,MarketValue,1.0094383
2020-06-30,OG-Ticker,DE000A289RN6,MarketValue,1.0647196
2020-06-30,OG-Ticker,DE000A289XJ2,MarketValue,1.039147
2020-06-30,OG-Ticker,DE000A28VQC4,MarketValue,1.041915
2020-06-30,OG-Ticker,DE000A2DAC39,MarketValue,1.000952
2020-06-30,OG-Ticker,DE000A2DADM7,MarketValue,0.9860558
2020-06-30,OG-Ticker,DE000A2DAHN6,MarketValue,1.10456
2020-06-30,OG-Ticker,DE000A2DAJ57,MarketValue,1.0284176
2020-06-30,OG-Ticker,DE000A2DAR24,MarketValue,1.02342196
2020-06-30,OG-Ticker,DE000A2E4D26,MarketValue,1.01485
2020-06-30,OG-Ticker,DE000A2E4D67,MarketValue,1.00855
2020-06-30,OG-Ticker,DE000A2GSCW3,MarketValue,1.0086191
2020-06-30,OG-Ticker,DE000A2GSFF1,MarketValue,0.981889
2020-06-30,OG-Ticker,DE000A2GSKL9,MarketValue,1.0134264
2020-06-30,OG-Ticker,DE000A2GSNV2,MarketValue,1.018215
2020-06-30,OG-Ticker,DE000A2GSNW0,MarketValue,1.0435706
2020-06-30,OG-Ticker,DE000A2LQHU0,MarketValue,1.00491123
2020-06-30,OG-Ticker,DE000A2LQN61,MarketValue,1.01228
2020-06-30,OG-Ticker,DE000A2LQSN2,MarketValue,1.0937997
2020-06-30,OG-Ticker,DE000A2LQSS1,MarketValue,1.0107144
2020-06-30,OG-Ticker,DE000A2LQZK3,MarketValue,1.0032
2020-06-30,OG-Ticker,DE000A2NB9U4,MarketValue,1.0107378
2020-06-30,OG-Ticker,DE000A2R9ZU9,MarketValue,0.9460803
2020-06-30,OG-Ticker,DE000A2RWAX4,MarketValue,1.0431817
2020-06-30,OG-Ticker,DE000A2RYD83,MarketValue,0.99818595
2020-06-30,OG-Ticker,DE000A2RYD91,MarketValue,1.004864
2020-06-30,OG-Ticker,DE000A2TSDE2,MarketValue,1.0831348
2020-06-30,OG-Ticker,DE000A2TSTS8,MarketValue,1.0215132
2020-06-30,OG-Ticker,DE000A2TSTT6,MarketValue,1.013842
2020-06-30,OG-Ticker,DE000A2YN041,MarketValue,1.0175
2020-06-30,OG-Ticker,DE000CZ302M3,MarketValue,1.00712
2020-06-30,OG-Ticker,DE000CZ40NG4,MarketValue,1.0044541
